"idcommande","noLigne","quantite","idProduit"
"27119","2","3","0"
"27120","1","2","432"
"27121","3","3","2147483647"
"27122","2","4","29"
"27123","1","4","0"
"27124","3","3","0"
"27125","2","4","0"
"27126","2","3","0"
"27127","1","4","0"
"27128","3","4","9"
"27129","1","2","0"
"27130","1","2","2"
"27131","3","2","0"
"27132","2","2","35"
"27133","3","1","8"
"27134","2","1","0"
"27135","1","2","0"
"27136","2","1","491"
"27137","1","4","0"
"27138","3","3","5"
"27139","2","4","0"
"27140","1","1","57"
"27141","3","1","0"
"27142","1","3","2147483647"
"27143","2","3","45"
"27144","2","1","0"
"27145","1","3","2040"
"27146","1","2","0"
"27147","3","1","994"
"27148","1","2","0"
"27149","2","4","4"
"27150","1","2","52"
"27151","3","3","0"
"27152","2","4","0"
"27153","1","1","9"
"27154","3","4","0"
"27155","3","2","0"
"27156","1","3","0"
"27157","2","1","45"
"27158","1","4","64"
"27159","3","3","0"
"27160","2","3","43543"
"27161","1","4","0"
"27162","1","3","4380"
"27163","3","3","0"
"27164","1","4","0"
"27165","1","2","1373"
"27166","3","2","602062"
"27167","2","1","0"
"27168","1","2","82"
"27169","3","2","2"
"27170","2","2","3809"
"27171","3","3","0"
"27172","2","1","0"
"27173","3","2","3"
"27174","1","4","965620"
"27175","1","3","6"
"27176","3","2","0"
"27177","2","1","97535"
"27178","1","3","3"
"27179","2","1","21692"
"27180","3","2","0"
"27181","1","4","0"
"27182","3","2","8"
"27183","1","3","59"
"27184","1","2","0"
"27185","3","4","8"
"27186","1","2","7"
"27187","3","4","0"
"27188","2","3","2"
"27189","1","2","0"
"27190","1","1","0"
"27191","3","2","80000"
"27192","2","2","25"
"27193","1","3","0"
"27194","3","1","95"
"27195","1","4","0"
"27196","3","2","7"
"27197","2","2","0"
"27198","2","1","0"
"27199","3","1","0"
"27200","2","4","45"
"27201","2","3","6"
"27202","2","3","102"
"27203","1","4","7"
"27204","3","1","271"
"27205","3","4","50"
"27206","1","4","0"
"27207","1","3","6308"
"27208","3","2","0"
"27209","1","2","15"
"27210","1","2","0"
"27211","2","3","9"
"27212","1","2","65114"
"27213","3","2","0"
"27214","1","4","0"
"27215","2","2","0"
"27216","3","4","0"
"27217","1","3","0"
"27218","2","1","71"
"27219","3","4","12"
"27220","2","1","7"
"27221","3","3","0"
"27222","1","4","9"
"27223","2","2","0"
"27224","1","2","7841"
"27225","2","4","2147483647"
"27226","1","1","0"
"27227","3","4","7718"
"27228","2","1","2147483647"
"27229","2","4","0"
"27230","1","4","17660"
"27231","2","2","25"
"27232","1","1","2"
"27233","3","1","5689"
"27234","3","4","639"
"27235","2","1","0"
"27236","2","4","0"
"27237","1","4","904099930"
"27238","1","1","0"
"27239","3","3","5912"
"27240","2","2","5049"
"27241","1","4","3809"
"27242","3","1","0"
"27243","1","4","0"
"27244","2","3","0"
"27245","3","4","0"
"27246","2","2","0"
"27247","3","1","0"
"27248","1","2","0"
"27249","2","1","35"
"27250","3","1","8"
"27251","2","4","0"
"27252","1","3","6"
"27253","3","3","0"
"27254","2","4","0"
"27255","2","3","5"
"27256","3","4","0"
"27257","1","3","2147483647"
"27258","3","3","0"
"27259","1","1","0"
"27260","2","1","4"
"27261","3","4","1"
"27262","1","1","5"
"27263","2","4","848632"
"27264","3","4","0"
"27265","3","3","271"
"27266","2","4","0"
"27267","1","1","47"
"27268","2","4","6"
"27269","3","2","76"
"27270","1","4","1218"
"27271","1","3","45"
"27272","3","2","0"
"27273","2","3","203234"
"27274","2","1","0"
"27275","3","2","0"
"27276","1","3","0"
"27277","2","3","10"
"27278","1","1","0"
"27279","3","3","0"
"27280","2","1","0"
"27281","3","3","0"
"27282","1","1","100"
"27283","2","2","522"
"27284","1","3","2"
"27285","1","3","0"
"27286","2","1","899645"
"27287","3","4","0"
"27288","1","4","169"
"27289","3","1","0"
"27290","1","1","0"
"27291","2","2","0"
"27292","3","3","2"
"27293","1","1","7"
"27294","2","4","5"
"27295","3","3","0"
"27296","2","3","4"
"27297","1","2","0"
"27298","2","3","2"
"27299","3","3","0"
"27300","1","3","6166"
"27301","1","1","10"
"27302","2","4","0"
"27303","2","1","71"
"27304","1","4","0"
"27305","2","3","0"
"27306","3","1","57"
"27307","3","1","77"
"27308","2","4","6226"
"27309","2","4","6"
"27310","1","4","0"
"27311","3","2","8146"
"27312","1","2","0"
"27313","1","4","899645"
"27314","3","4","84"
"27315","1","4","43"
"27316","2","3","0"
"27317","2","3","0"
"27318","1","4","82"
"27319","3","3","757"
"27320","3","1","2147483647"
"27321","2","2","0"
"27322","2","1","90"
"27323","1","1","2147483647"
"27324","3","3","0"
"27325","2","1","0"
"27326","1","1","57"
"27327","2","2","0"
"27328","2","1","0"
"27329","2","4","0"
"27330","1","4","0"
"27331","3","1","4"
"27332","2","3","491"
"27333","1","4","3943"
"27334","3","1","68"
"27335","1","1","0"
"27336","3","1","95"
"27337","2","1","5689"
"27338","3","1","0"
"27339","2","4","7549676"
"27340","3","3","7"
"27341","1","2","0"
"27342","2","4","0"
"27343","3","3","0"
"27344","2","3","0"
"27345","1","3","2147483647"
"27346","3","3","0"
"27347","1","2","0"
"27348","2","2","80000"
"27349","3","1","9"
"27350","1","4","0"
"27351","3","4","54292"
"27352","2","2","57848"
"27353","1","2","0"
"27354","3","3","2147483647"
"27355","1","3","470"
"27356","3","1","1110899"
"27357","2","1","0"
"27358","1","1","0"
"27359","2","1","0"
"27360","3","2","0"
"27361","3","1","2147483647"
"27362","1","4","4656"
"27363","2","2","0"
"27364","2","1","0"
"27365","3","4","8096"
"27366","3","3","2147483647"
"27367","2","3","66"
"27368","3","1","76"
"27369","3","1","35"
"27370","3","3","13"
"27371","3","4","4"
"27372","1","1","2"
"27373","1","4","7"
"27374","2","3","0"
"27375","1","1","0"
"27376","3","1","0"
"27377","3","1","629"
"27378","2","4","5"
"27379","1","1","4"
"27380","2","1","0"
"27381","1","3","1"
"27382","2","1","0"
"27383","1","4","0"
"27384","1","4","0"
"27385","2","4","64"
"27386","3","3","81287"
"27387","1","2","7"
"27388","1","3","0"
"27389","3","4","0"
"27390","2","2","9"
"27391","3","2","2147483647"
"27392","3","1","16533"
"27393","1","2","16420"
"27394","1","4","22"
"27395","3","2","3"
"27396","2","1","377"
"27397","2","4","0"
"27398","2","3","657263"
"27399","3","3","0"
"27400","2","2","7"
"27401","1","4","0"
"27402","3","4","8"
"27403","3","2","0"
"27404","1","1","1833"
"27405","2","1","6"
"27406","2","3","0"
"27407","1","2","0"
"27408","3","3","5842"
"27409","2","1","29"
"27410","3","1","0"
"27411","3","3","54"
"27412","2","4","75"
"27413","1","1","589798851"
"27414","3","1","592919"
"27415","1","2","0"
"27416","3","4","0"
"27417","1","4","0"
"27418","2","2","0"
"27419","1","4","55004"
"27420","2","2","3"
"27421","3","2","5842"
"27422","1","2","0"
"27423","2","1","716"
"27424","2","3","64"
"27425","1","4","0"
"27426","3","1","71"
"27427","1","3","74"
"27428","2","1","3"
"27429","3","2","0"
"27430","2","4","0"
"27431","1","3","57"
"27432","1","2","0"
"27433","2","2","0"
"27434","1","3","2147483647"
"27435","2","1","12"
"27436","3","2","0"
"27437","1","4","0"
"27438","2","2","0"
"27439","2","3","2"
"27440","2","2","6226"
"27441","3","3","999829"
"27442","2","1","8"
"27443","3","4","7"
"27444","1","3","9"
"27445","3","3","2477"
"27446","2","4","40"
"27447","1","4","0"
"27448","2","1","56"
"27449","1","3","3491950"
"27450","3","3","0"
"27451","1","2","55004"
"27452","3","3","1683"
"27453","2","2","9"
"27454","2","3","4656"
"27455","3","3","18"
"27456","1","3","1"
"27457","3","2","9634"
"27458","3","3","0"
"27459","2","3","4"
"27460","1","2","50"
"27461","1","1","6"
"27462","2","3","57"
"27463","3","2","57848"
"27464","1","2","2147483647"
"27465","2","2","85"
"27466","1","1","589798851"
"27467","3","3","1"
"27468","1","1","0"
"27469","2","3","7244"
"27470","3","4","2147483647"
"27471","1","1","7"
"27472","1","4","0"
"27473","2","3","37"
"27474","3","1","0"
"27475","2","1","7"
"27476","1","1","0"
"27477","3","3","8"
"27478","2","1","0"
"27479","1","2","564"
"27480","2","4","0"
"27481","1","3","0"
"27482","3","3","495672110"
"27483","3","2","8"
"27484","2","1","55"
"27485","1","4","628587015"
"27486","1","3","0"
"27487","1","3","40"
"27488","2","4","2147483647"
"27489","3","4","69"
"27490","1","4","0"
"27491","3","4","4"
"27492","2","2","81"
"27493","1","2","2147483647"
"27494","2","1","0"
"27495","3","3","76"
"27496","1","1","589798851"
"27497","3","2","0"
"27498","1","1","0"
"27499","2","3","7"
"27500","3","4","3491950"
"27501","3","2","0"
"27502","1","1","3"
"27503","3","1","0"
"27504","1","2","0"
"27505","2","2","57"
"27506","3","3","0"
"27507","2","1","2147483647"
"27508","3","1","0"
"27509","2","1","0"
"27510","1","1","58"
"27511","1","2","0"
"27512","3","4","325"
"27513","2","1","66564292"
"27514","2","2","3"
"27515","3","2","3"
"27516","2","3","9"
"27517","2","2","57"
"27518","1","2","0"
"27519","3","3","28"
"27520","1","3","0"
"27521","3","3","0"
"27522","2","3","0"
"27523","3","3","519"
"27524","1","2","9"
"27525","2","3","7549676"
"27526","2","4","0"
"27527","1","4","87"
"27528","3","3","8"
"27529","3","4","6"
"27530","3","4","2147483647"
"27531","1","1","2147483647"
"27532","2","4","0"
"27533","1","1","2147483647"
"27534","3","2","0"
"27535","1","2","76"
"27536","2","4","420"
"27537","2","3","0"
"27538","1","2","35"
"27539","3","4","2147483647"
"27540","2","4","0"
"27541","2","1","7321"
"27542","3","2","0"
"27543","1","3","102"
"27544","2","3","0"
"27545","2","2","59"
"27546","2","1","5"
"27547","3","3","52"
"27548","1","4","5842"
"27549","1","3","4"
"27550","2","3","0"
"27551","3","2","0"
"27552","3","4","0"
"27553","2","1","0"
"27554","1","4","25"
"27555","3","1","0"
"27556","1","1","7"
"27557","3","4","0"
"27558","2","4","0"
"27559","3","2","0"
"27560","1","4","327"
"27561","2","3","85"
"27562","1","3","0"
"27563","2","1","95"
"27564","3","2","58"
"27565","1","2","0"
"27566","1","1","9"
"27567","2","4","39887"
"27568","3","2","5678"
"27569","2","3","8"
"27570","1","1","0"
"27571","2","1","0"
"27572","1","4","2893"
"27573","1","4","0"
"27574","2","2","24"
"27575","3","2","0"
"27576","2","2","6"
"27577","2","3","994"
"27578","3","2","0"
"27579","2","3","2147483647"
"27580","3","1","0"
"27581","1","4","50"
"27582","2","4","2"
"27583","2","2","4380"
"27584","3","2","2147483647"
"27585","1","2","74"
"27586","2","3","0"
"27587","3","3","0"
"27588","3","2","0"
"27589","1","3","7"
"27590","2","3","788"
"27591","1","4","648"
"27592","2","4","18"
"27593","1","4","456"
"27594","1","4","80000"
"27595","2","3","0"
"27596","2","4","52"
"27597","1","1","0"
"27598","3","3","87"
"27599","1","4","68"
"27600","2","3","884"
"27601","2","4","0"
"27602","3","3","0"
"27603","1","1","65114"
"27604","1","4","0"
"27605","1","4","0"
"27606","2","1","2"
"27607","1","2","583"
"27608","2","4","0"
"27609","3","3","890044694"
"27610","1","1","0"
"27611","3","3","54292"
"27612","2","4","0"
"27613","3","2","0"
"27614","3","2","65615"
"27615","1","1","43"
"27616","2","4","77"
"27617","3","1","9"
"27618","1","1","8"
"27619","1","2","4656"
"27620","3","4","21"
"27621","2","4","4804405"
"27622","3","3","0"
"27623","1","2","8261781"
"27624","3","2","0"
"27625","2","1","0"
"27626","2","1","7"
"27627","1","3","629"
"27628","3","4","0"
"27629","2","3","0"
"27630","2","2","5"
"27631","2","3","0"
"27632","1","4","2147483647"
"27633","3","2","0"
"27634","1","1","66"
"27635","3","3","989602"
"27636","2","2","0"
"27637","1","4","95"
"27638","3","4","95"
"27639","3","3","0"
"27640","1","2","0"
"27641","2","1","364"
"27642","3","4","0"
"27643","2","4","46"
"27644","1","4","2"
"27645","2","3","57706"
"27646","2","3","4"
"27647","1","4","6"
"27648","3","4","0"
"27649","2","4","0"
"27650","2","2","10"
"27651","1","2","614"
"27652","3","1","1"
"27653","2","3","5678"
"27654","1","1","74104"
"27655","1","1","0"
"27656","3","4","2413"
"27657","3","3","7"
"27658","1","4","2"
"27659","2","1","3"
"27660","3","1","9683"
"27661","2","3","7"
"27662","1","3","0"
"27663","3","2","0"
"27664","2","2","6513"
"27665","2","1","5466"
"27666","3","4","0"
"27667","1","4","2147483647"
"27668","2","2","44892190"
"27669","3","2","18"
"27670","2","2","0"
"27671","1","1","2147483647"
"27672","2","4","0"
"27673","1","4","87"
"27674","3","1","40000"
"27675","3","2","0"
"27676","2","1","0"
"27677","1","2","0"
"27678","3","3","0"
"27679","1","2","0"
"27680","2","2","26"
"27681","2","1","0"
"27682","3","3","0"
"27683","1","1","6"
"27684","2","3","0"
"27685","3","1","6"
"27686","2","3","7"
"27687","3","3","43"
"27688","1","1","0"
"27689","2","3","8"
"27690","3","4","0"
"27691","2","1","913865"
"27692","2","3","8"
"27693","3","3","3026"
"27694","2","2","0"
"27695","1","4","6"
"27696","3","2","32"
"27697","1","3","740"
"27698","3","3","0"
"27699","2","1","8"
"27700","1","1","7"
"27701","3","1","4"
"27702","2","3","589798851"
"27703","1","3","4"
"27704","1","1","0"
"27705","3","3","0"
"27706","3","1","585404"
"27707","1","1","0"
"27708","2","4","30"
"27709","1","4","5"
"27710","2","1","2147483647"
"27711","1","1","84141"
"27712","2","2","4"
"27713","1","2","15"
"27714","3","2","6"
"27715","2","2","87"
"27716","1","1","59"
"27717","2","4","7"
"27718","2","3","7"
"27719","3","4","339800"
"27720","1","3","0"
"27721","1","1","0"
"27722","3","2","0"
"27723","1","3","0"
"27724","3","3","0"
"27725","1","4","9068663"
"27726","2","2","7"
"27727","3","1","0"
"27728","3","3","77"
"27729","2","2","0"
"27730","1","2","0"
"27731","3","4","10"
"27732","1","4","603"
"27733","3","2","0"
"27734","2","4","491"
"27735","2","3","2147483647"
"27736","1","3","0"
"27737","3","1","0"
"27738","3","1","85"
"27739","1","1","9"
"27740","3","4","0"
"27741","2","2","2"
"27742","1","2","9"
"27743","2","3","66"
"27744","2","2","0"
"27745","3","2","430000"
"27746","2","3","0"
"27747","1","3","0"
"27748","1","2","0"
"27749","2","2","75"
"27750","3","3","54292"
"27751","2","4","185"
"27752","1","1","5"
"27753","2","1","890044694"
"27754","1","1","2147483647"
"27755","1","4","9885"
"27756","2","2","1"
"27757","3","4","0"
"27758","3","1","0"
"27759","1","2","450000000"
"27760","2","1","507"
"27761","1","1","0"
"27762","3","2","276"
"27763","3","3","0"
"27764","2","4","7"
"27765","2","4","4"
"27766","3","2","3"
"27767","3","3","0"
"27768","1","3","71"
"27769","2","1","0"
"27770","1","1","14211"
"27771","3","2","1110899"
"27772","2","4","0"
"27773","1","4","0"
"27774","3","2","59"
"27775","1","4","0"
"27776","2","2","4"
"27777","1","4","7"
"27778","3","3","0"
"27779","3","4","4699"
"27780","1","4","0"
"27781","2","1","1"
"27782","1","4","2147483647"
"27783","2","3","819"
"27784","3","1","14685164"
"27785","2","3","2147483647"
"27786","1","3","0"
"27787","1","1","0"
"27788","2","4","86"
"27789","3","3","0"
"27790","2","2","5"
"27791","3","2","0"
"27792","1","1","2"
"27793","2","1","0"
"27794","3","1","0"
"27795","2","1","0"
"27796","1","3","0"
"27797","3","1","81"
"27798","1","2","716"
"27799","2","4","0"
"27800","3","1","26598762"
"27801","2","4","705"
"27802","1","1","0"
"27803","1","4","62771"
"27804","2","3","0"
"27805","2","2","0"
"27806","3","2","628587015"
"27807","3","3","0"
"27808","1","4","38"
"27809","2","4","0"
"27810","1","3","64"
"27811","3","2","1"
"27812","3","1","2147483647"
"27813","1","2","0"
"27814","1","3","0"
"27815","2","4","6"
"27816","1","1","0"
"27817","3","2","12"
"27818","2","1","7"
"27819","1","4","0"
"27820","3","4","2413"
"27821","3","1","693"
"27822","3","3","6"
"27823","2","1","507"
"27824","1","1","0"
"27825","3","2","76"
"27826","1","2","0"
"27827","3","1","4"
"27828","2","1","0"
"27829","2","1","71"
"27830","2","4","13"
"27831","1","2","0"
"27832","3","3","0"
"27833","2","2","0"
"27834","3","3","262"
"27835","2","2","0"
"27836","3","2","7"
"27837","2","3","0"
"27838","1","3","0"
"27839","1","3","149450"
"27840","3","3","0"
"27841","1","3","2147483647"
"27842","3","4","2596"
"27843","1","1","2147483647"
"27844","3","4","7"
"27845","1","4","2147483647"
"27846","2","2","892"
"27847","3","1","38"
"27848","2","1","0"
"27849","3","3","2741126"
"27850","2","1","802"
"27851","3","1","58"
"27852","1","4","185"
"27853","2","4","6"
"27854","3","2","0"
"27855","1","4","6226"
"27856","3","4","2147483647"
"27857","1","3","0"
"27858","2","4","8"
"27859","3","2","0"
"27860","1","2","7833"
"27861","2","3","25"
"27862","1","1","51"
"27863","3","2","2147483647"
"27864","2","3","0"
"27865","1","3","0"
"27866","3","1","0"
"27867","2","2","0"
"27868","3","2","0"
"27869","2","3","1"
"27870","1","2","0"
"27871","2","3","17660"
"27872","3","3","7"
"27873","2","2","0"
"27874","1","3","5"
"27875","3","1","25"
"27876","1","2","0"
"27877","2","2","875"
"27878","3","2","30"
"27879","2","1","0"
"27880","1","1","57"
"27881","1","3","0"
"27882","2","2","21692"
"27883","1","1","430000"
"27884","3","1","589798851"
"27885","1","2","0"
"27886","3","1","80"
"27887","2","1","5"
"27888","2","4","2956"
"27889","3","1","0"
"27890","3","1","0"
"27891","1","1","2"
"27892","1","1","11161"
"27893","1","2","0"
"27894","2","3","7326"
"27895","3","2","988"
"27896","1","4","0"
"27897","1","2","3"
"27898","3","3","42"
"27899","1","4","0"
